path_id,surplus_bin,final_target_kg,final_inventory_kg,final_surplus_kg,first_positive_inventory_hour,first_25pct_target_hour,first_50pct_target_hour,first_75pct_target_hour,first_100pct_target_hour,stable_100pct_target_hour,arrival_stage,final_intensity,final_location,peak_observed_operating_intensity,max_hypothetical_target_from_observed_operating_states_kg,hypothetical_target_drop_to_final_kg,operating_location_changed,risk_later_weakened_signal,HTT_last24h_kg,mechanism_signal_count,mechanism_signals,interpretation_limit,total_inventory_minus24h_kg,inventory_minus_target_minus24h_kg,production_minus24h_kg,HTT_minus24h_kg,ordinary_shortage_minus24h_kg,storm_intensity_minus24h,storm_location_minus24h,system_electrolyzer_utilization_minus24h,inventory_site1_minus24h_kg,gap_site1_minus24h_kg,inventory_site2_minus24h_kg,gap_site2_minus24h_kg,inventory_site3_minus24h_kg,gap_site3_minus24h_kg,inventory_site4_minus24h_kg,gap_site4_minus24h_kg,total_inventory_minus16h_kg,inventory_minus_target_minus16h_kg,production_minus16h_kg,HTT_minus16h_kg,ordinary_shortage_minus16h_kg,storm_intensity_minus16h,storm_location_minus16h,system_electrolyzer_utilization_minus16h,inventory_site1_minus16h_kg,gap_site1_minus16h_kg,inventory_site2_minus16h_kg,gap_site2_minus16h_kg,inventory_site3_minus16h_kg,gap_site3_minus16h_kg,inventory_site4_minus16h_kg,gap_site4_minus16h_kg,total_inventory_minus8h_kg,inventory_minus_target_minus8h_kg,production_minus8h_kg,HTT_minus8h_kg,ordinary_shortage_minus8h_kg,storm_intensity_minus8h,storm_location_minus8h,system_electrolyzer_utilization_minus8h,inventory_site1_minus8h_kg,gap_site1_minus8h_kg,inventory_site2_minus8h_kg,gap_site2_minus8h_kg,inventory_site3_minus8h_kg,gap_site3_minus8h_kg,inventory_site4_minus8h_kg,gap_site4_minus8h_kg,total_inventory_minus4h_kg,inventory_minus_target_minus4h_kg,production_minus4h_kg,HTT_minus4h_kg,ordinary_shortage_minus4h_kg,storm_intensity_minus4h,storm_location_minus4h,system_electrolyzer_utilization_minus4h,inventory_site1_minus4h_kg,gap_site1_minus4h_kg,inventory_site2_minus4h_kg,gap_site2_minus4h_kg,inventory_site3_minus4h_kg,gap_site3_minus4h_kg,inventory_site4_minus4h_kg,gap_site4_minus4h_kg,total_inventory_t0h_kg,inventory_minus_target_t0h_kg,production_t0h_kg,HTT_t0h_kg,ordinary_shortage_t0h_kg,storm_intensity_t0h,storm_location_t0h,system_electrolyzer_utilization_t0h,inventory_site1_t0h_kg,gap_site1_t0h_kg,inventory_site2_t0h_kg,gap_site2_t0h_kg,inventory_site3_t0h_kg,gap_site3_t0h_kg,inventory_site4_t0h_kg,gap_site4_t0h_kg
2857,50-100 kg,180.836278269,246.274475204,65.438196935,-39,-39,-39,-39,-38,-12,5,3,4,3,0,-180.836278269,True,False,8.45764630099,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,1.17819693502,0,0,0,2,6,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,151.533409272,-29.3028689967,15.015,0,0,2,7,1,55.6945570449,15.1831825186,45.5081379386,2.26240694465,20.9821334423,1.92920541433,29.3485808462,9.92807411909,185.647481134,4.81120286573,0,0,0,2,4,0,81.8053559616,0,32.8621752057,14.9083696776,28.7176415006,0,42.2623084666,0,219.52510151,38.6888232409,15.015,0,0,3,6,1,94.834672143,0,43.027392597,4.74315228626,27.8777978704,0,53.7852388993,0,246.274475204,65.438196935,15.015,2.97158358954,0,3,6,1,106.132437884,0,52.3753737021,0,29.9052731449,0,57.8613904723,0
2859,100-200 kg,161.875234945,349.55662819,187.681393245,-31,-31,-31,-31,-31,-31,4,5,7,4,58.1956878969,-103.679547048,True,False,40.8243809774,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,79.6322461896,8.775,0,0,2,4,0.584415584416,90.0053559616,8.04531036226,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,20.1392402588,0,0,0,2,7,0,67.5324378844,30.5182284394,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,89.3111086799,15.015,0,0,3,5,1,100.05724614,0,66.200659463,0,28.4973787004,0,56.4310593218,0,308.702425608,146.827190663,15.015,0,0.726204078741,4,7,1,154.261459547,0,68.6819501017,0,17.6279566382,0.373705474685,68.1310593218,0,349.55662819,187.681393245,15.015,0,5.39945836154,4,7,1,177.661459547,0,73.1887823998,0,24.0145876819,0,74.6917985613,0
2877,100-200 kg,156.407515605,267.753409272,111.345893667,-31,-31,-31,-31,-31,-7,4,3,3,3,142.923283799,-13.4842318058,True,False,6.71576551436,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,25.606959599,0,0,0,2,7,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,147.633409272,-8.77410633274,11.115,0,0,2,6,0.74025974026,55.6945570449,14.6603103089,41.6081379386,0,20.9821334423,1.92924556664,29.3485808462,9.77429149069,207.693409272,51.2858936673,15.015,0,1.54554668825,3,1,1,79.0945570449,0,57.2081379386,0,23.6263679279,0,47.7643463606,0,267.753409272,111.345893667,15.015,0,12.6236463422,3,1,1,102.494557045,0,72.8081379386,0,32.9863679279,0,59.4643463606,0
2893,50-100 kg,455.499334558,524.311844567,68.8125100091,-39,-39,-35,-21,-13,-13,5,5,5,5,423.861526765,-31.6378077929,True,False,88.847181336,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,-153.364859354,15.015,0,0,3,6,1,114.332437884,108.234143141,81.5037901125,0,47.3229194459,0,58.9753277609,57.2184384348,416.802409557,-38.6969250015,15.015,0,1.54554668825,4,4,1,216.119850608,6.44673041695,87.6930065887,0,30.6142245986,13.5720381477,82.3753277609,33.8184384348,497.911481419,42.4121468609,15.015,0,0,5,6,1,225.632362242,0,94.8355625266,0,56.4825923321,0,120.960964318,0,521.844101794,66.3447672361,9.75,0,0,5,7,0.649350649351,238.661678424,0,105.000779918,0,54.1088114134,0,124.072832039,0,524.311844567,68.8125100091,14.3751869908,0,0,5,7,0.957388410979,244.975209687,0,107.391535029,0,51.4480572683,0,120.497042582,0
2894,>200 kg,161.875234945,423.963660267,262.088425322,-39,-39,-39,-39,-39,-39,5,5,7,4,189.355321264,27.4800863189,True,True,44.9870166909,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,20.1392402588,0,0,0,2,6,0,67.5324378844,30.5182284394,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,89.3111086799,15.015,0,0,3,7,1,118.542611022,0,72.8081379386,0,10.0120138176,7.98964829529,49.8235808462,0,332.295415487,170.420180542,15.015,0,0,3,7,1,150.503409939,0,77.6402447779,0,38.4894523036,0,65.6623084666,0,379.898863426,218.023628481,15.015,0,3.42107617947,4,6,1,163.532726121,0,102.607277064,0,38.482420018,0,75.276440224,0,423.963660267,262.088425322,15.015,0,4.49316224172,4,6,1,174.830491862,0,118.207277064,0,47.842420018,0,83.0834713238,0
2908,>200 kg,161.875234945,558.538475488,396.663240543,-39,-39,-39,-39,-39,-39,5,5,7,4,423.861526765,261.98629182,True,True,102.806316634,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,140.259240259,15.015,0,0,3,3,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,416.802409557,254.927174612,15.015,0,1.54554668825,4,4,1,216.119850608,0,87.6930065887,0,30.6142245986,0,82.3753277609,0,497.911481419,336.036246474,15.015,34.2745542788,0,4,2,1,213.806095246,0,105.28472102,0,46.3320554924,0,132.48860966,0,531.789101794,369.913866849,15.015,0,0,4,5,1,228.502821918,0,115.449938412,0,49.3108640837,0,138.525477381,0,558.538475488,396.663240543,15.015,0,0,4,5,1,246.831712528,0,125.709827364,0,50.4264315107,0,135.570504086,0
2909,100-200 kg,374.764778406,491.426343625,116.661565219,-31,-31,-30,-19,-7,-7,4,4,1,4,386.76593055,12.0011521444,True,True,120.285020775,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-133.257297271,8.775,0,0,2,4,0.584415584416,90.0053559616,67.1011298892,64.9621752057,0,37.6776415006,0,48.8623084666,86.9694305905,302.134475204,-72.630303202,15.015,3.45195725243,0,3,5,1,161.65535733,0,81.5037901125,0,0,31.912611987,58.9753277609,76.8564112962,371.306343625,-3.458434781,15.015,0,0,3,2,1,190.767476491,0,77.1518224725,0,30.1634638153,1.74914817164,73.2235808462,62.6081582109,431.366343625,56.601565219,15.015,41.341042274,1.54554668825,4,3,1,172.826434217,0,97.5165660614,0,34.7587202264,0,126.26462312,9.56711593694,491.426343625,116.661565219,15.015,0,12.6236463422,4,3,1,196.226434217,0,113.116566061,0,44.1187202264,0,137.96462312,0
2915,100-200 kg,316.940731494,452.415415487,135.474683993,-31,-31,-31,-26,-12,-12,4,4,5,4,180.836278269,-136.104453225,True,False,40.2468365539,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,302.134475204,-14.8062562901,15.015,0,0,3,7,1,114.332437884,54.9357258327,81.5037901125,0,47.3229194459,0,58.9753277609,8.48475067983,371.306343625,54.3656121309,15.015,0.626768754987,0,3,4,1,143.444557045,25.8236066722,104.634906694,0,50.0032990401,0,73.2235808462,0,425.191405215,108.250673721,15.015,0,0,4,7,1,204.137272102,0,111.96358762,0,25.4706322981,3.98684017827,83.6199131946,0,452.415415487,135.474683993,15.015,0,0,4,7,1,215.025423761,0,116.470419918,0,31.8572633418,0,89.0623084666,0
2917,100-200 kg,180.836278269,335.220415487,154.384137218,-31,-31,-31,-31,-30,-30,4,3,4,3,156.407515605,-24.428762664,True,False,22.2477984646,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,184.939475204,4.10319693502,0,0,0,2,1,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,38.5003277609,0.776327204434,254.111343625,73.2750653561,15.015,0,0,3,3,1,96.6445570449,0,72.8081379386,0,31.9100677951,0,52.7485808462,0,307.996405215,127.160126946,15.015,0,0,3,1,1,117.717204303,0,74.2576027826,0,30.62888647,0,85.3927116592,0,335.220415487,154.384137218,15.015,0,0,3,1,1,128.605355962,0,78.7644350807,0,37.0155175137,0,90.8351069312,0
2922,100-200 kg,386.76593055,513.042409557,126.276479006,-39,-39,-37,-26,-14,-14,5,4,3,4,423.861526765,37.095596215,True,True,71.0235139891,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,-84.6314553465,15.015,0,0,3,5,1,114.332437884,69.9660119063,81.5037901125,0.952184672406,47.3229194459,0,58.9753277609,26.6691179875,371.306343625,-15.4595869254,15.015,0,0,3,4,1,143.444557045,40.8538927458,104.008137939,0,50.6300677951,0,73.2235808462,12.4208649021,452.415415487,65.649484937,15.015,0,0,4,6,1,213.228773426,0,117.521899577,0,32.6024340171,1.76462620914,89.0623084666,0,486.293035862,99.5271053122,15.015,0,0,4,4,1,227.070630103,0,101.328656345,0,36.4361126029,0,121.457636812,0,513.042409557,126.276479006,15.015,0,0,4,4,1,238.368395844,0,107.70505386,0,35.4060760617,0,131.56288379,0
2957,>200 kg,58.1956878969,285.664475204,227.468787307,-39,-39,-39,-39,-39,-39,5,3,5,3,180.836278269,122.640590372,True,True,27.0799997769,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,123.818787307,0,0,0,2,6,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,160.308409272,102.112721375,15.015,0,0,2,4,1,61.5445570449,0,45.5081379386,0,20.9821334423,0,32.2735808462,0,225.037481134,166.841793238,8.775,0,0,2,1,0.584415584416,93.5053559616,0,52.3621752057,0,31.0576415006,0,48.1123084666,0,258.91510151,200.719413613,15.015,0,0,3,4,1,133.61467192,0,47.6620093478,0,23.4892440541,0,54.1491761878,0,285.664475204,227.468787307,15.015,0,0,3,4,1,144.912437661,0,54.0384068634,0,28.4883029182,0,58.2253277609,0
2993,>200 kg,11.1833565999,506.818883299,495.635526699,-39,-39,-39,-39,-39,-39,5,4,7,4,156.407515605,145.224159005,True,True,41.3683874309,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,290.951118604,15.015,0,0,3,3,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,367.422817367,356.239460767,15.015,0,0,3,5,1,143.444557045,0,104.008137939,0,46.7465415374,0,73.2235808462,0,446.19188923,435.00853263,12.675,0,0,3,7,0.844155844156,175.405355962,0,122.562175206,0,59.1620495957,0,89.0623084666,0,480.069509605,468.886153005,15.015,0,0,4,7,1,216.431468941,0,146.09898323,0,22.439881246,0,95.0991761878,0,506.818883299,495.635526699,15.015,0,0,4,7,1,227.729234682,0,152.475380746,0,27.4389401101,0,99.1753277609,0
3000,0-50 kg,58.1956878969,102.383267114,44.1875792169,-39,-39,-39,-39,-39,-39,5,3,5,2,0,-58.1956878969,True,False,0,2,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",182.014475204,123.818787307,0,0,0,2,3,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,160.308409272,102.112721375,15.015,0,0,2,3,1,61.5445570449,0,45.5081379386,0,20.9821334423,0,32.2735808462,0,161.876273045,103.680585148,0,0,0,2,7,0,70.5505887055,0,32.8621752057,0,19.1262006668,0,39.3373084666,0,135.69389342,77.4982055229,0,0,0,2,4,0,60.1799048869,0,27.427392597,0,14.412419748,0,33.6741761878,0,102.383267114,44.1875792169,0,0,0,2,4,0,48.0776706283,0,18.2037901125,0,10.0514786121,0,26.0503277609,0
3016,>200 kg,142.923283799,371.306343625,228.383059826,-23,-23,-23,-23,-23,-23,3,3,1,3,180.565756528,37.6424727289,True,True,18.9239362913,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,302.134475204,159.211191405,15.015,0,0,3,2,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,324.402726707,181.479442908,13.7224310439,0,0,3,3,0.913914821439,142.226787175,0,90.2714919759,0,28.6860987628,0,63.2183487934,0,371.306343625,228.383059826,15.015,0,0,3,3,1,162.368493336,0,104.008137939,0,31.7061315037,0,73.2235808462,0
3027,>200 kg,11.1833565999,440.73188923,429.54853263,-31,-31,-31,-31,-31,-31,4,4,7,4,316.940731494,305.757374894,True,True,30.2080067089,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,230.324124535,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,302.134475204,290.951118604,15.015,0,0,3,5,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,359.622817367,348.439460767,15.015,0,0,3,6,1,143.444557045,0,96.2081379386,0,46.7465415374,0,73.2235808462,0,413.507878957,402.324522357,15.015,0,0,4,5,1,194.725211012,0,109.208932116,0,25.9538226347,0,83.6199131946,0,440.73188923,429.54853263,15.015,0,0,4,5,1,205.61336267,0,113.715764414,0,32.3404536784,0,89.0623084666,0
3042,50-100 kg,395.525364721,491.426343625,95.9009789034,-31,-31,-29,-17,-6,-6,4,4,2,4,386.76593055,-8.75943417116,True,False,45.2081969219,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-154.017883587,8.775,0,0,2,4,0.584415584416,90.0053559616,78.3161429297,64.9621752057,0,37.6776415006,0,48.8623084666,83.6963811367,302.134475204,-93.3908895176,15.015,0,0,3,3,1,114.332437884,53.9890610069,81.5037901125,0,47.3229194459,0,58.9753277609,73.5833618424,371.306343625,-24.2190210966,15.015,3.47707757168,0,3,2,1,143.444557045,24.8769418464,100.531060367,0,54.1071453668,0,73.2235808462,59.335108757,431.366343625,35.8409789034,15.015,0,1.54554668825,4,3,1,154.623114619,13.6983842718,113.812821931,0,36.2757068774,0,126.654700196,5.90398940682,491.426343625,95.9009789034,15.015,0,12.6236463422,4,3,1,178.023114619,0,129.412821931,0,45.6357068774,0,138.354700196,0
3059,100-200 kg,180.836278269,316.417825976,135.581547708,-39,-39,-39,-39,-38,-14,5,3,4,3,180.565756528,-0.27052174083,True,False,13.9770456597,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",184.939475204,4.10319693502,0,0,0,2,2,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,38.5003277609,0.776327204434,163.233409272,-17.6028689967,15.015,0,0,2,3,1,61.5445570449,9.33318251864,45.5081379386,2.26240694465,20.9821334423,1.92920541433,35.1985808462,4.07807411909,255.790831907,74.9545536382,15.015,0,0,3,2,1,101.176649598,0,57.5158925149,0,29.550047133,0,67.5482426609,0,289.668452282,108.832174013,15.015,0,0,3,5,1,114.20596578,0,67.6811099062,0,34.1962662143,0,73.5851103821,0,316.417825976,135.581547708,15.015,0,0,3,5,1,126.746900122,0,74.0575074217,0,37.9521564771,0,77.6612619552,0
3071,>200 kg,142.923283799,491.426343625,348.503059826,-31,-31,-31,-31,-31,-31,4,3,1,4,395.525364721,252.602080922,True,True,41.149199943,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,302.134475204,159.211191405,15.015,0,0,3,7,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,228.383059826,15.015,0,0,4,3,1,143.444557045,0,106.921386235,0,47.716819499,0,73.2235808462,0,431.366343625,288.443059826,15.015,0,1.54554668825,4,2,1,166.844557045,0,111.63675343,0,35.8365741012,0,117.048459049,0,491.426343625,348.503059826,15.015,6.11107344439,12.6236463422,4,2,1,184.1334836,0,127.23675343,0,45.1965741012,0,134.859532493,0
3108,100-200 kg,346.859686167,535.742194406,188.88250824,-31,-31,-31,-21,-13,-13,4,6,7,5,423.861526765,77.0018405986,True,True,81.9217143021,3,RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,-105.352205032,8.775,0,0,2,4,0.584415584416,90.0053559616,111.6930068,64.9621752057,0,37.6776415006,0,48.8623084666,27.5650233665,302.134475204,-44.7252109628,15.015,0,0,3,3,1,114.332437884,87.3659248773,81.5037901125,0,47.3229194459,0,58.9753277609,17.4520040722,416.802409557,69.9427233899,15.015,0,1.54554668825,4,4,1,213.341111462,0,85.8653290377,0,35.2206412955,0,82.3753277609,0,475.93146846,129.071782293,15.015,0,1.54554668825,5,6,1,233.709265218,0,101.465329038,0,46.6815464435,0,94.0753277609,0,535.742194406,188.88250824,15.015,25.6912613973,12.6236463422,5,6,1,231.168729767,0,115.144454859,0,57.9624206223,0,131.466589158,0
3111,100-200 kg,142.923283799,267.226255465,124.302971666,-23,-23,-23,-23,-23,-23,3,3,1,3,180.565756528,37.6424727289,True,True,37.6521557647,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",,,,,,,,,,,,,,,,,241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,182.014475204,39.0911914047,0,0,0,2,3,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,18.9756122071,217.064344708,74.1410609094,13.7224310439,0,1.86188219364,3,2,0.913914821439,116.29004093,0,44.7346145893,0,16.2213403959,0,39.8183487934,14.7325911746,267.226255465,124.302971666,15.015,10.6465837198,0.465470548409,3,2,1,139.69004093,0,47.8246768322,0,19.2413731368,0,60.4701645661,0
3128,>200 kg,156.407515605,368.922567146,212.515051541,-47,-47,-47,-47,-47,-24,6,3,3,3,180.836278269,24.428762664,True,True,55.7808644728,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",160.308409272,3.90089366726,15.015,0,0,2,4,1,61.5445570449,8.81031030891,45.5081379386,0,20.9821334423,1.92924556664,32.2735808462,6.84929149069,241.417481134,85.0099655297,15.015,22.0218921213,0,3,5,1,115.527248083,0,56.4435620796,0,7.36323370783,15.5481453011,62.0834372642,0,302.044475204,145.636959599,15.015,0,0,3,4,1,139.854330006,0,56.2473621549,0,33.7463264848,0,72.1964565584,0,322.465031768,166.057516163,11.8747361046,0,0,3,5,0.790858215424,148.824743005,0,68.0650927406,0,29.9359823267,0,75.6392136955,0,368.922567146,212.515051541,15.015,0,0,3,5,1,168.966449166,0,81.8017387033,0,32.5099335279,0,85.6444457484,0
3140,>200 kg,161.875234945,516.067865741,354.192630796,-39,-39,-39,-39,-39,-39,5,5,7,5,161.875234945,4.26325641456e-13,True,False,69.7841678565,3,EARLY_INVENTORY_BUILD_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",302.134475204,140.259240259,15.015,0,0,3,6,1,114.332437884,0,81.5037901125,0,47.3229194459,0,58.9753277609,0,371.306343625,209.43110868,15.015,0,0,4,7,1,180.112981223,0,96.8465486491,0,21.1232329068,0,73.2235808462,0,452.415415487,290.540180542,15.015,0,0,4,7,1,215.025423761,0,116.470419918,0,31.8572633418,0,89.0623084666,0,489.318492047,327.443257102,15.015,0,1.86188219364,5,7,1,231.080196126,0,105.764741215,0,36.5034824231,0,115.970072282,0,516.067865741,354.192630796,15.015,8.22336996089,0,5,7,1,242.377961867,0,103.91776877,0,49.725911248,0,120.046223855,0
3148,>200 kg,58.1956878969,332.295415487,274.09972759,-31,-31,-31,-31,-31,-31,4,3,5,3,156.407515605,98.2118277079,True,True,42.1294497797,4,EARLY_INVENTORY_BUILD_SIGNAL;RISK_LATER_WEAKENED_SIGNAL;LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",241.507481134,183.311793238,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,123.818787307,0,0,0,2,3,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,0,251.186343625,192.990655728,15.015,0,0,3,1,1,96.6445570449,0,72.8081379386,0,31.9100677951,0,49.8235808462,0,305.071405215,246.875717318,15.015,0,0,3,3,1,151.638518648,0,61.6508837804,0,23.353954157,0,68.4280486295,0,332.295415487,274.09972759,15.015,0,0,3,3,1,162.526670306,0,66.1577160785,0,29.7405852007,0,73.8704439016,0
3159,100-200 kg,395.525364721,517.338468253,121.813103532,-47,-47,-45,-20,-11,-11,6,4,2,4,386.76593055,-8.75943417116,True,False,113.379194848,2,LOCATION_CHANGED_SIGNAL;HTT_REALLOCATED_SIGNAL,"Signals are descriptive; final target is an ex-post reference, not proof of contemporaneous policy error",251.186343625,-144.339021097,15.015,0,0,3,3,1,96.6445570449,71.6769418464,72.8081379386,0,31.9100677951,2.4570051631,49.8235808462,82.735108757,332.295415487,-63.2299492341,15.015,0,0,3,2,1,128.605355962,39.7161429297,73.3238698194,0,34.1167492962,0.250323661967,96.24944041,36.3092491932,448.166599832,52.6412351108,15.015,0,8.91522269204,4,1,1,208.420535678,0,104.155808775,0,27.4987087684,6.86836418979,108.091546611,24.4671429926,470.434851336,74.9094866143,13.7224310439,0,0,4,3,0.913914821439,184.15671776,0,112.923510638,0,27.7858243766,6.58124858154,145.568798561,0,517.338468253,121.813103532,15.015,16.5426522701,0,4,3,1,204.298423921,0,110.117504331,0,47.3485093877,0,155.574030613,0
