path_id,dissipation_stage,resolution_global_hour,preventive_inventory_at_resolution_kg,first_positive_preventive_proxy_relative_hour,production_last8h_before_dissipation_kg,HTT_last8h_before_dissipation_kg,ordinary_shortage_total_kg,actual_operating_cost_yuan,production_after_dissipation_confirmation,HTT_after_dissipation_confirmation,inventory_retention_after_confirmation,label
1669,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1678,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1685,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1686,5,32,120.003286414,-26,100.769877142,0,0,59611.2139583,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1689,5,32,91.338080293,-26,72.1046710209,0,0,59009.1349955,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1692,7,48,81.7726769673,-42,0.40493353334,0,0,98296.5604563,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1694,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1700,4,24,10.2026949835,-18,15.015,0,0,49729.8584926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1705,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1707,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1711,6,40,97.0043302612,-34,0,0,0,78242.929877,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1716,5,32,106.511921843,-26,94.965,0,0,59153.1485518,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1720,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1721,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1722,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1725,5,32,85.118934185,-26,73.572012342,0,0,58753.5910999,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1727,6,40,123.923451726,-34,3.87504245352,1.48411940164,0,78864.6741935,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1734,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1737,5,32,81.367743434,-26,73.8343341619,0,0,58641.7285233,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1740,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1744,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1748,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1751,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1753,4,24,5.26920416384,-18,11.115,1.03349081966,0,49665.1251097,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1760,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1767,5,32,18.3262758297,-26,0,0,0,57649.56496,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1770,4,24,5.26920416384,-18,11.115,1.03349081966,0,49665.1251097,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1775,4,24,6.30269498349,-18,8.775,0,0,49613.7064926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1776,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1777,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1779,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1784,6,40,99.5835850757,-34,1.18987318303,6.92542340758,0,78426.7093656,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1787,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1790,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1799,5,32,94.5247235097,-26,81.1413142377,0,0,58990.4368036,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1804,5,32,60.2621818906,-26,46.8787726186,0,0,58343.7907379,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1806,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1807,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1808,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1809,5,32,81.520403092,-26,74.9619938199,0,0,58736.2762108,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1810,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1812,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1816,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1818,4,24,4.91642247452,-18,11.115,1.38627250897,0,49667.9269648,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1819,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1824,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1829,5,32,50.6829206642,-26,47.0495113922,4.94377830058,0,58136.0080691,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1832,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1834,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1840,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1841,4,24,6.30269498349,-18,11.115,0,0,49657.2634926,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1842,5,32,79.5913920172,-26,75.3729827451,0,0,58699.1985831,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1845,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1848,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1849,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1852,4,24,21.2512758297,-18,23.79,0,0,50087.2897426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1853,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1855,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1856,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1860,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1864,5,32,92.4049521314,-26,81.9465428593,0,0,58899.1219729,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1866,5,32,51.4620730918,-26,50.1686638197,0,0,58093.5305143,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1867,3,16,5.60813793862,-10,2.925,0,0,29058.6171221,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1868,5,32,55.328691071,-26,51.6952817989,0,0,58178.6762738,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1869,7,48,155.539375961,-42,32.8660752097,6.79958421256,0,100253.388729,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1870,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1874,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1877,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1879,5,32,81.520403092,-26,74.9619938199,0,0,58736.2762108,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1888,3,16,5.60813793862,-10,0,0,0,28954.6708721,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1891,4,24,18.3262758297,-18,23.79,0,0,49983.1972426,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1894,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1898,6,40,94.263080293,-34,2.925,0,0,78267.9348837,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
1899,2,8,5.60813793862,-2,113.88,0,0,9797.55821741,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,NOT_AVAILABLE_FROM_SAVED_DATA_NO_POST_TERMINATION_ROWS,insurance-preparation proxy / 事后观察到的预防性库存
