candidate,path_id,checkpoint_relative_hour,failure_type,tail_group,grid_aware_recovery_supported,classification,critical_bus,grid_clipped_hours,minimum_voltage_margin,grid_aware_recovery_margin_kg
B1111,2962,-16,mixed,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,3349,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,3724,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,3909,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,4007,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,4689,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,4711,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,4723,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,5152,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,5212,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,5265,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,5592,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,5685,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,6098,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,6260,-16,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,6266,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,6663,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,6698,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,6960,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,7564,-16,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,7669,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,7786,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,7862,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,8332,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,8716,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,8747,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,8916,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,9063,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,9428,-16,pure_quantity,extreme1,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,9825,-16,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,5,0,
B1111,201,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,459,-8,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,668,-8,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,766,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,783,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,869,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,1057,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,1432,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,
B1111,1655,-8,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,2414,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,2419,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,2676,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,2829,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,2916,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,3269,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,
B1111,3381,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,3911,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,3951,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,
B1111,3997,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,
B1111,4075,-8,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,4329,-8,mixed,normal95,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,4448,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,4674,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,4711,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,4744,-8,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,5334,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,5444,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,5557,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,6098,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,6257,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,6266,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,6526,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,7541,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,7623,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,7669,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,8061,-8,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,8138,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,8440,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,4,0,
B1111,8611,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,8716,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,8873,-8,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,9276,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,9638,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,9657,-8,pure_quantity,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,9825,-8,mixed,difficult4,YES,PARTIALLY_GRID_CLIPPED_BUT_STILL_SUPPORTED,18,1,0,
B1111,9955,-8,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,477,-4,pure_quantity,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,783,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,869,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,965,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,1432,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,1580,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,3269,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,3381,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,3997,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,5055,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.00342956265178,
B1111,6098,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,6266,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,7392,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,7669,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,8384,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,8440,-4,mixed,difficult4,NO,GRID_CLIPPING_REMOVES_RECOVERY_SUPPORT,18,4,0,
B1111,8716,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,9334,-4,pure_quantity,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,9638,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
B1111,9825,-4,mixed,difficult4,YES,FULL_CANDIDATE_HOSTABLE_AND_SUPPORTED,18,0,0.0129564151764,
