profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,current_remaining_base_headroom_kw,candidate_nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site4_hosting_kw,max_new_pel4_kw,plus_37p5_from_realized_hostable,S4_FULL_INCREMENT_HOSTABLE
388,28,2,300,200,102.195057118,150,0,37.5,37.5,True,37.5,37.5,1,True,0.91947734466,1,0.0194773446603,18,3.78755389248,0.63125898208,1,1,2,0.643923575024,False,False,False,False,3419.69587212,1628.2643,0,2.13162820728e-13,2.09610107049e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
389,28,2457,300,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.918140268862,1,0.0181402688616,18,3.80363727027,0.633939545045,1,1,2,0.646194793909,False,False,False,False,3437.500815,1628.2643,0,2.13162820728e-13,2.09610107049e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
390,29,493,0,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
391,29,2,0,0,0,1.95198522322,148.048014777,37.5,185.548014777,True,185.548014777,185.548014777,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,185.548014777,187.5,True,YES
392,29,34,0,0,0,4.864202921,145.135797079,37.5,182.635797079,True,182.635797079,182.635797079,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,182.635797079,187.5,True,YES
393,29,1,0,0,0,48.0269979376,101.973002062,37.5,139.473002062,True,139.473002062,139.473002062,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,139.473002062,187.5,True,YES
394,29,4,0,0,0,49.6642606156,100.335739384,37.5,137.835739384,True,137.835739384,137.835739384,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,137.835739384,187.5,True,YES
395,29,1,0,0,0,61.3473702537,88.6526297463,37.5,126.152629746,True,126.152629746,126.152629746,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,126.152629746,187.5,True,YES
396,29,1,0,0,0,61.3473702537,88.6526297463,37.5,126.152629746,True,126.152629746,126.152629746,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,126.152629746,187.5,True,YES
397,29,1,0,0,0,68.8736222566,81.1263777434,37.5,118.626377743,True,118.626377743,118.626377743,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,118.626377743,187.5,True,YES
398,29,39,0,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.93696679434,1,0.0369667943399,33,3.21419004734,0.535698341224,1,1,2,0.560084735416,False,False,False,False,2783.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
399,29,5,0,0,120,0,150,37.5,187.5,True,187.5,187.5,1,True,0.930518344375,1,0.030518344375,18,3.3186530299,0.553108838316,1,1,2,0.57539207271,False,False,False,False,2903.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
400,29,4,0,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.930518344375,1,0.030518344375,18,3.3186530299,0.553108838316,1,1,2,0.57539207271,False,False,False,False,2903.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
401,29,1,0,200,120,61.5492867991,88.4507132009,37.5,125.950713201,True,125.950713201,125.950713201,1,True,0.920133817701,1,0.0201338177005,18,3.49497616399,0.582496027331,1,1,2,0.600904301534,False,False,False,False,3103.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,125.950713201,187.5,True,YES
402,29,6,0,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.920133817701,1,0.0201338177005,18,3.49497616399,0.582496027331,1,1,2,0.600904301534,False,False,False,False,3103.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
403,29,1,9.86769553952,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936928340708,1,0.0369283407085,33,3.22273928752,0.537123214587,1,1,2,0.561343469949,False,False,False,False,2793.36883054,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
404,29,1,11.6533413664,0,0,63.2112262828,86.7887737172,37.5,124.288773717,True,124.288773717,124.288773717,1,True,0.936921382019,1,0.0369213820189,33,3.22428715201,0.537381192002,1,1,2,0.561571248973,False,False,False,False,2795.15447637,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,124.288773717,187.5,True,YES
405,29,19,12.7954560094,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
406,29,5,12.7954560094,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
407,29,41,12.7954560094,0,0,146.889564037,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,True,YES
408,29,20,12.7954560094,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
409,29,14,12.7954560094,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
410,29,22,12.7954560094,0,0,139.003275401,10.9967245989,37.5,48.4967245989,True,48.4967245989,48.4967245989,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,48.4967245989,187.5,True,YES
411,29,75,12.7954560094,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
412,29,8,12.7954560094,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936916931153,1,0.0369169311532,33,3.22527730851,0.537546218085,1,1,2,0.561716938424,False,False,False,False,2796.29659101,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
413,29,41,22.8324484035,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.93687781569,1,0.0368778156898,33,3.23398319,0.538997198334,1,1,2,0.562997268657,False,False,False,False,2806.3335834,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
414,29,6,26.1205130538,0,0,63.2112262828,86.7887737172,37.5,124.288773717,True,124.288773717,124.288773717,1,True,0.93686500132,1,0.0368650013195,33,3.236836866,0.539472811,1,1,2,0.563416697946,False,False,False,False,2809.62164805,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,124.288773717,187.5,True,YES
415,29,36,39.6094154831,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936812430023,1,0.0368124300228,33,3.24855233483,0.541425389139,1,1,2,0.565137357773,False,False,False,False,2823.11055048,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
416,29,69,39.6094154831,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936812430023,1,0.0368124300228,33,3.24855233483,0.541425389139,1,1,2,0.565137357773,False,False,False,False,2823.11055048,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
417,29,24,39.6094154831,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936812430023,1,0.0368124300228,33,3.24855233483,0.541425389139,1,1,2,0.565137357773,False,False,False,False,2823.11055048,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
418,29,102,39.6094154831,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936812430023,1,0.0368124300228,33,3.24855233483,0.541425389139,1,1,2,0.565137357773,False,False,False,False,2823.11055048,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
419,29,1,51.6625973034,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.93676545177,1,0.0367654517702,33,3.25903244551,0.543172074251,1,1,2,0.566674875436,False,False,False,False,2835.1637323,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
420,29,1,62.1202949703,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936724690137,1,0.0367246901375,33,3.26813408761,0.544689014602,1,1,2,0.568008871315,False,False,False,False,2845.62142997,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
421,29,1,82.8242121426,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936643985931,1,0.0366439859315,33,3.28617712358,0.547696187264,1,1,2,0.570649886677,False,False,False,False,2866.32534714,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
422,29,2,88.1375552253,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936623273312,1,0.0366232733124,33,3.29081264418,0.54846877403,1,1,2,0.5713276628,False,False,False,False,2871.63869023,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
423,29,30,92.1685574922,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936607559244,1,0.0366075592437,33,3.2943307776,0.549055129599,1,1,2,0.571841862061,False,False,False,False,2875.66969249,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
424,29,3,132.254914111,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936451276125,1,0.0364512761254,33,3.32938018704,0.554896697839,1,1,2,0.576955323575,False,False,False,False,2915.75604911,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
425,29,1,134.114662423,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.936444024964,1,0.0364440249639,33,3.33100901129,0.555168168548,1,1,2,0.577192555198,False,False,False,False,2917.61579742,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
426,29,1,137.675662159,200,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.919587340469,1,0.0195873404685,18,3.61778469817,0.602964116362,1,1,2,0.618466366516,False,False,False,False,3241.17679716,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
427,29,24,141.786662227,0,0,33.7205026091,116.279497391,37.5,153.779497391,True,153.779497391,153.779497391,1,True,0.936414111232,1,0.0364141112316,33,3.33773093411,0.556288489018,1,1,2,0.57817120427,False,False,False,False,2925.28779723,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,153.779497391,187.5,True,YES
428,29,7,151.527024653,0,0,146.889564037,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,True,YES
429,29,1,151.527024653,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
430,29,3,151.527024653,0,0,139.003275401,10.9967245989,37.5,48.4967245989,True,48.4967245989,48.4967245989,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,48.4967245989,187.5,True,YES
431,29,2,151.527024653,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936376131414,1,0.0363761314135,33,3.34627096779,0.557711827965,1,1,2,0.579413696046,False,False,False,False,2935.02815965,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
432,29,6,156.550837306,0,0,146.889564037,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.936356541859,1,0.0363565418595,33,3.35067824354,0.558446373924,1,1,2,0.580054539335,False,False,False,False,2940.05197231,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,True,YES
433,29,1,156.550837306,0,0,139.003275401,10.9967245989,37.5,48.4967245989,True,48.4967245989,48.4967245989,1,True,0.936356541859,1,0.0363565418595,33,3.35067824354,0.558446373924,1,1,2,0.580054539335,False,False,False,False,2940.05197231,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,48.4967245989,187.5,True,YES
434,29,3,178.340984127,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936271569922,1,0.0362715699223,33,3.36981421306,0.561635702176,1,1,2,0.582834115394,False,False,False,False,2961.84211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
435,29,1,178.340984127,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936271569922,1,0.0362715699223,33,3.36981421306,0.561635702176,1,1,2,0.582834115394,False,False,False,False,2961.84211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
436,29,3,178.340984127,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936271569922,1,0.0362715699223,33,3.36981421306,0.561635702176,1,1,2,0.582834115394,False,False,False,False,2961.84211913,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
437,29,1,183.36479678,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.93625197818,1,0.0362519781804,33,3.37423066032,0.56237177672,1,1,2,0.583474958684,False,False,False,False,2966.86593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
438,29,1,183.36479678,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.93625197818,1,0.0362519781804,33,3.37423066032,0.56237177672,1,1,2,0.583474958684,False,False,False,False,2966.86593178,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
439,29,2,191.370438265,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.936220757128,1,0.0362207571282,33,3.38127194548,0.563545324247,1,1,2,0.584496167471,False,False,False,False,2974.87157326,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
440,29,2,201.695906812,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936180487488,1,0.036180487488,33,3.39035993227,0.565059988712,1,1,2,0.585813296053,False,False,False,False,2985.19704181,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
441,29,1,213.94392889,0,0,146.889564037,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.936132717585,1,0.0361327175847,33,3.40114921798,0.566858202996,1,1,2,0.587375667762,False,False,False,False,2997.44506389,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,True,YES
442,29,1,213.94392889,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936132717585,1,0.0361327175847,33,3.40114921798,0.566858202996,1,1,2,0.587375667762,False,False,False,False,2997.44506389,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
443,29,12,217.478406003,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.936118931916,1,0.0361189319155,33,3.40426457512,0.567377429187,1,1,2,0.587826529707,False,False,False,False,3000.979541,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
444,29,1,253.61974475,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.935977956684,1,0.0359779566842,33,3.43616680767,0.572694467944,1,1,2,0.592436760227,False,False,False,False,3037.12087975,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
445,29,3,256.974298526,0,0,146.889564037,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.935964870619,1,0.035964870619,33,3.43913215125,0.573188691875,1,1,2,0.592864670945,False,False,False,False,3040.47543353,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,True,YES
446,29,1,256.974298526,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.935964870619,1,0.035964870619,33,3.43913215125,0.573188691875,1,1,2,0.592864670945,False,False,False,False,3040.47543353,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
447,29,19,267.01129092,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.935925715366,1,0.0359257153658,33,3.44800886782,0.574668144637,1,1,2,0.594145001178,False,False,False,False,3050.51242592,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
448,29,3,283.788258,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.935860263179,1,0.0358602631785,33,3.46286056784,0.577143427973,1,1,2,0.596285090294,False,False,False,False,3067.289393,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
449,29,1,298.328284322,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.935803534293,1,0.0358035342926,33,3.47574620214,0.57929103369,1,1,2,0.598139832687,False,False,False,False,3081.82941932,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
450,29,12,300,0,0,0,150,37.5,187.5,True,187.5,187.5,1,True,0.935797011762,1,0.0357970117616,33,3.47722854317,0.579538090528,1,1,2,0.598353078652,False,False,False,False,3083.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,187.5,187.5,True,YES
451,29,13,300,0,0,23.8820520055,126.117947994,37.5,163.617947994,True,163.617947994,163.617947994,1,True,0.935797011762,1,0.0357970117616,33,3.47722854317,0.579538090528,1,1,2,0.598353078652,False,False,False,False,3083.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,163.617947994,187.5,True,YES
452,29,32,300,0,0,139.003275401,10.9967245989,37.5,48.4967245989,True,48.4967245989,48.4967245989,1,True,0.935797011762,1,0.0357970117616,33,3.47722854317,0.579538090528,1,1,2,0.598353078652,False,False,False,False,3083.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,48.4967245989,187.5,True,YES
453,29,28,300,0,0,146.889564037,3.11043596332,37.5,40.6104359633,True,40.6104359633,40.6104359633,1,True,0.935797011762,1,0.0357970117616,33,3.47722854317,0.579538090528,1,1,2,0.598353078652,False,False,False,False,3083.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,40.6104359633,187.5,True,YES
454,29,2000,300,0,0,150,0,37.5,37.5,True,37.5,37.5,1,True,0.935797011762,1,0.0357970117616,33,3.47722854317,0.579538090528,1,1,2,0.598353078652,False,False,False,False,3083.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
455,29,3,300,0,98.4744489674,150,0,37.5,37.5,True,37.5,37.5,1,True,0.930937232396,1,0.0309372323958,18,3.56484329373,0.594140548955,1,1,2,0.610914592028,False,False,False,False,3181.97558397,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
456,29,1,300,0,106.997161804,150,0,37.5,37.5,True,37.5,37.5,1,True,0.930305336599,1,0.0303053365985,18,3.5724527252,0.595408787534,1,1,2,0.612001759029,False,False,False,False,3190.4982968,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
457,29,752,300,0,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.929340445017,1,0.0293404450172,18,3.58407011843,0.597345019739,1,1,2,0.613660415946,False,False,False,False,3203.501135,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
458,29,67,300,47.6860072616,120,150,0,37.5,37.5,True,37.5,37.5,1,True,0.926871878589,1,0.0268718785891,18,3.62675570254,0.604459283757,1,1,2,0.619743297591,False,False,False,False,3251.18714226,1607.2147,0,2.98427949019e-13,1.84741111298e-13,1.11022302463e-16,0,0,0,37.5,187.5,True,YES
